Ch1 Amplitude,Ch2 Amplitude,Cluster
3363.41064,2780.84961,1
3363.425,2889.78638,1
3363.433,2699.10059,1
3363.48438,2654.49829,1
3363.50146,2844.73853,1
3363.51318,2867.854,1
3363.556,2885.564,1
3363.60425,2962.01953,1
3363.6084,2709.69556,1
3363.618,2787.54736,1
3363.61816,2786.157,1
3363.68726,2872.98657,1
3363.70068,2844.37451,1
3363.721,2706.36743,1
3363.726,2814.49561,1
3363.76855,2823.03247,1
3363.80127,2894.43921,1
3363.81763,2670.32153,1
3363.87061,2780.14038,1
3363.87378,2750.336,1
3363.88037,2847.55176,1
3363.892,2885.07373,1
3363.89355,2932.79785,1
3363.9126,2756.262,1
3363.95117,2768.889,1
3363.95142,2754.25977,1
3363.95532,2751.13013,1
3363.964,2690.7937,1
3363.97168,2736.35425,1
3364.01343,2923.71118,1
3364.05933,2823.414,1
3364.06885,2897.11353,1
3364.0957,2734.59,1
3364.15015,2848.15283,1
3364.18286,2899.60034,1
3364.1958,2861.76416,1
3364.19653,2808.051,1
3364.21338,2816.1106,1
3364.28467,2911.58618,1
3364.316,2814.2334,1
3364.34326,2738.33716,1
3364.41016,2858.194,1
3364.44458,2811.76074,1
3364.48779,2732.226,1
3364.52148,2757.86353,1
3364.57251,2716.41724,1
3364.62,2774.2915,1
3364.65,2561.10522,1
3364.68213,2801.46777,1
3364.68872,2733.70776,1
3364.691,2902.96387,1
3364.71655,2756.82544,1
3364.76855,2863.51563,1
3364.77246,2756.391,1
3364.78931,2783.59888,1
3364.79785,2854.07617,1
3364.889,2762.322,1
3364.89258,2786.598,1
3364.95776,2716.73071,1
3364.962,2854.9502,1
3364.986,2851.90039,1
3364.99048,2861.84888,1
3365.05835,2742.805,1
3365.06763,2817.146,1
3365.089,2816.94287,1
3365.12646,2857.12671,1
3365.17188,2751.44775,1
3365.18921,2795.945,1
3365.20435,2898.2124,1
3365.21582,2897.691,1
3365.2334,2914.75781,1
3365.25757,2995.518,1
3365.25879,2862.651,1
3365.25952,2936.488,1
3365.28882,2735.84375,1
3365.29419,2809.77222,1
3365.35815,2846.37183,1
3365.39478,2762.135,1
3365.43579,2812.648,1
3365.43823,2796.408,1
3365.4436,2880.81372,1
3365.447,2849.505,1
3365.4624,2674.03784,1
3365.52612,2926.43726,1
3365.54785,2876.42969,1
3365.559,2741.1106,1
3365.5918,2673.1145,1
3365.63916,2722.2063,1
3365.68652,3699.852,4
3365.72168,2814.19946,1
3365.72485,2783.96875,1
3365.75513,2827.80884,1
3365.75781,2791.82642,1
3365.773,2816.3147,1
3365.77637,2914.8916,1
3365.781,2872.25879,1
3365.78174,2748.38184,1
3365.78564,2759.68457,1
3365.80444,2715.38184,1
3365.82153,2725.90869,1
3365.83521,2822.846,1
3365.876,2849.74268,1
3365.906,2853.31934,1
3365.90625,2784.77246,1
3365.921,2672.36475,1
3365.92163,2899.593,1
3365.94238,2716.65,1
3366.01123,2840.17969,1
3366.02222,2874.47876,1
3366.02734,2953.14575,1
3366.043,2697.80322,1
3366.06274,2781.23975,1
3366.07251,2872.12134,1
3366.10376,2675.36377,1
3366.15649,2706.19434,1
3366.196,2848.01587,1
3366.23218,2867.89575,1
3366.24976,2536.04785,1
3366.3855,2752.60547,1
3366.39526,2875.714,1
3366.433,2712.34,1
3366.43872,2877.07886,1
3366.4585,2878.17847,1
3366.472,2759.57153,1
3366.476,2688.66943,1
3366.47925,2934.799,1
3366.5293,2835.743,1
3366.56372,2857.76221,1
3366.57446,2826.43872,1
3366.59082,2861.02368,1
3366.60254,2875.91724,1
3366.632,2645.348,1
3366.65918,2961.981,1
3366.68042,2942.532,1
3366.69141,2724.35083,1
3366.71313,2759.60474,1
3366.75024,2886.843,1
3366.751,2545.28247,1
3366.7937,2766.96826,1
3366.80273,2796.664,1
3366.809,2808.10938,1
3366.834,2988.61938,1
3366.847,2733.30078,1
3366.90942,2758.311,1
3366.93066,2749.71216,1
3366.96118,2633.77026,1
3366.9646,2657.76563,1
3366.9812,2758.68237,1
3367.036,2717.429,1
3367.04614,2701.401,1
3367.057,2821.61865,1
3367.06519,2837.3418,1
3367.08618,2643.74829,1
3367.10864,2720.6853,1
3367.17969,2740.362,1
3367.18335,2852.95068,1
3367.22656,2721.11279,1
3367.293,2862.43652,1
3367.30713,2823.85449,1
3367.415,2877.056,1
3367.44824,2888.56836,1
3367.45654,2879.91479,1
3367.46167,2787.23535,1
3367.47729,2805.032,1
3367.48975,2878.302,1
3367.518,2709.14233,1
3367.52563,2913.71875,1
3367.536,2769.54468,1
3367.56934,2827.77222,1
3367.5918,2875.929,1
3367.604,2657.09985,1
3367.60571,2775.72437,1
3367.613,2873.19116,1
3367.622,2694.612,1
3367.62476,2799.78247,1
3367.62646,2879.527,1
3367.63159,2809.157,1
3367.635,2783.92676,1
3367.642,2974.55737,1
3367.69556,2655.77832,1
3367.70972,2801.722,1
3367.72656,2626.449,1
3367.75122,2808.85742,1
3367.75635,5863.505,4
3367.76221,2860.88525,1
3367.78369,2746.54321,1
3367.80713,2765.71216,1
3367.808,2796.31,1
3367.921,2872.813,1
3367.935,2728.90186,1
3367.96631,2753.61548,1
3367.98242,2793.67114,1
3367.98462,2741.26758,1
3368.02539,2731.73218,1
3368.072,2692.03979,1
3368.082,2872.36572,1
3368.09473,2847.87231,1
3368.1416,2815.72437,1
3368.145,2899.13354,1
3368.14844,2795.25928,1
3368.173,2719.00635,1
3368.184,2910.35059,1
3368.20142,2803.834,1
3368.21387,2818.58447,1
3368.24219,2796.4812,1
3368.25952,2712.85718,1
3368.26343,2806.65845,1
3368.26367,2857.53125,1
3368.27759,2891.93921,1
3368.31128,2814.48779,1
3368.37231,2852.115,1
3368.38647,2912.27832,1
3368.39258,2849.7688,1
3368.42627,2959.26587,1
3368.43,2786.02856,1
3368.433,2938.98486,1
3368.46851,2736.25269,1
3368.49634,2795.79053,1
3368.529,2837.11621,1
3368.54175,2720.5647,1
3368.56445,2743.36865,1
3368.593,2639.142,1
3368.618,2805.29639,1
3368.64038,2660.358,1
3368.664,2729.00732,1
3368.66724,2940.29834,1
3368.6792,2798.37451,1
3368.6853,2789.07813,1
3368.72021,2810.5,1
3368.72876,2957.98218,1
3368.73364,2816.624,1
3368.737,2756.56738,1
3368.74561,2829.17676,1
3368.75073,2929.95483,1
3368.836,2775.887,1
3368.8396,2747.32349,1
3368.84082,2777.49023,1
3368.90723,2722.34888,1
3369.02368,2738.01025,1
3369.05933,2771.06152,1
3369.096,2755.4165,1
3369.121,2937.686,1
3369.12622,2781.04126,1
3369.162,2798.408,1
3369.16626,2934.65674,1
3369.16772,2777.20581,1
3369.17188,2827.38843,1
3369.1792,2862.152,1
3369.19458,2605.45142,1
3369.334,2834.5896,1
3369.33521,2888.689,1
3369.33643,5912.708,4
3369.3374,2792.28638,1
3369.37744,2748.44531,1
3369.4353,2870.05322,1
3369.51025,2662.31982,1
3369.53247,2796.05762,1
3369.56372,2850.739,1
3369.56934,2699.01245,1
3369.59082,2718.83252,1
3369.601,2769.42383,1
3369.66113,2880.531,1
3369.68555,2658.18872,1
3369.69165,2851.94482,1
3369.7063,2744.59,1
3369.71387,2673.20264,1
3369.81226,2855.68481,1
3369.85,2747.06055,1
3369.88916,2756.33423,1
3369.90942,2815.08936,1
3369.92651,2798.61987,1
3369.96851,2817.90283,1
3369.97168,2877.20435,1
3370.00732,2750.98047,1
3370.01758,2810.46582,1
3370.01831,2900.4,1
3370.028,2857.61865,1
3370.06055,2909.07471,1
3370.097,2746.35425,1
3370.10669,2837.50928,1
3370.12036,2808.64258,1
3370.16113,2885.803,1
3370.20483,2778.281,1
3370.23267,2784.99219,1
3370.2356,2751.00464,1
3370.25586,2680.00317,1
3370.26,2705.71484,1
3370.2627,2896.955,1
3370.322,2897.648,1
3370.33618,2814.47632,1
3370.33716,2822.085,1
3370.36475,2822.64844,1
3370.37378,2821.11841,1
3370.38525,2707.50464,1
3370.39478,2783.51025,1
3370.402,2886.856,1
3370.40649,2798.87622,1
3370.43945,2898.33521,1
3370.44287,5734.38428,4
3370.45044,2845.73169,1
3370.51074,2762.60474,1
3370.514,2816.79834,1
3370.52612,2638.08813,1
3370.5293,2808.46558,1
3370.59766,2770.68213,1
3370.61646,2803.31152,1
3370.62769,2660.282,1
3370.68115,2923.332,1
3370.683,2710.74951,1
3370.7,2863.71924,1
3370.70972,2879.46851,1
3370.7334,2641.812,1
3370.75244,2807.357,1
3370.857,2842.435,1
3370.87476,2845.69214,1
3371.017,2782.72729,1
3371.02368,2862.03418,1
3371.03247,2714.62134,1
3371.035,2762.29883,1
3371.05371,2736.509,1
3371.06079,2916.328,1
3371.0813,2824.02271,1
3371.103,2493.01,1
3371.159,2835.9978,1
3371.1687,2792.767,1
3371.18726,2853.44116,1
3371.259,2856.24634,1
3371.27271,2802.68384,1
3371.29834,2788.42285,1
3371.32813,2768.52344,1
3371.32837,2890.02246,1
3371.32861,2767.61279,1
3371.35083,2832.76587,1
3371.38159,2808.73145,1
3371.3877,2963.55884,1
3371.3916,2872.823,1
3371.40234,2932.15137,1
3371.46362,2716.77124,1
3371.55176,2646.09839,1
3371.63452,2809.774,1
3371.63818,2712.30127,1
3371.66113,2981.26563,1
3371.67017,2810.427,1
3371.70264,2882.90747,1
3371.70581,2848.89453,1
3371.737,2820.38745,1
3371.75024,2716.68921,1
3371.75415,2798.27319,1
3371.86255,2779.1958,1
3371.86523,2825.72339,1
3371.87231,2870.77124,1
3371.87744,2830.402,1
3371.90234,2911.866,1
3371.93652,2910.25732,1
3371.9563,2749.7876,1
3372.024,2887.18359,1
3372.08154,2837.44434,1
3372.082,2665.39722,1
3372.099,2745.64844,1
3372.15332,2807.39551,1
3372.16528,2786.991,1
3372.16772,2819.19,1
3372.169,2787.8728,1
3372.19922,2515.39624,1
3372.23828,2928.433,1
3372.278,2755.97559,1
3372.34277,2838.57056,1
3372.38525,2895.7168,1
3372.3894,2856.0415,1
3372.414,2870.77271,1
3372.46143,2849.837,1
3372.49731,2800.074,1
3372.49927,2906.0022,1
3372.50073,2731.337,1
3372.51172,2698.1272,1
3372.54,2753.95142,1
3372.54248,3001.1604,1
3372.54443,2746.4458,1
3372.58228,2740.31714,1
3372.587,2896.40039,1
3372.58716,2767.74,1
3372.59424,2698.723,1
3372.605,2742.28442,1
3372.608,2896.85913,1
3372.64624,2767.81,1
3372.68652,2738.79224,1
3372.70386,2800.376,1
3372.723,2694.471,1
3372.73486,2783.623,1
3372.75317,2822.322,1
3372.81665,2689.42847,1
3372.84644,2811.47852,1
3372.85718,2664.88843,1
3372.89136,2551.94824,1
3372.91016,5730.38428,4
3372.92554,2928.23267,1
3372.97778,2757.91846,1
3372.98267,2835.973,1
3373.02832,2709.73242,1
3373.074,2790.247,1
3373.104,2776.18652,1
3373.11353,2804.632,1
3373.114,2747.20532,1
3373.12842,2711.43677,1
3373.223,2851.56128,1
3373.23047,2848.9812,1
3373.29272,2785.04956,1
3373.34424,2879.138,1
3373.35352,2903.774,1
3373.38184,2789.40332,1
3373.407,2936.22485,1
3373.42285,2790.60962,1
3373.44263,2873.781,1
3373.4624,2881.791,1
3373.4834,2822.13281,1
3373.49683,2905.028,1
3373.50415,2755.91626,1
3373.513,2952.3584,1
3373.54224,2748.80371,1
3373.547,2785.431,1
3373.55127,2895.70142,1
3373.55737,2634.51831,1
3373.57935,2811.691,1
3373.61,2822.24365,1
3373.64087,2902.23535,1
3373.64136,2810.49829,1
3373.71338,2744.43726,1
3373.7373,2867.07227,1
3373.7373,2726.7832,1
3373.74023,2904.1438,1
3373.74341,2842.19629,1
3373.74487,2851.34,1
3373.75513,2749.688,1
3373.78662,2775.739,1
3373.794,2651.47046,1
3373.81079,2846.07227,1
3373.85449,2752.82739,1
3373.864,2788.596,1
3373.86938,2937.57837,1
3373.887,2827.27,1
3373.89185,2718.176,1
3373.903,2840.90137,1
3373.98584,2826.44482,1
3374.08447,2694.505,1
3374.09033,2770.86621,1
3374.09644,2842.516,1
3374.10229,2724.84546,1
3374.11621,2679.161,1
3374.15479,2827.59058,1
3374.16479,2784.31738,1
3374.168,2785.882,1
3374.19336,2805.818,1
3374.194,2910.411,1
3374.223,2806.47217,1
3374.24854,2819.273,1
3374.3064,2801.76025,1
3374.30835,2881.77051,1
3374.32227,2774.01367,1
3374.32837,2783.879,1
3374.35522,2749.48169,1
3374.35962,2755.62939,1
3374.37061,2833.541,1
3374.38452,2698.055,1
3374.39038,2908.39453,1
3374.392,2881.517,1
3374.41138,2803.27539,1
3374.44922,2833.32544,1
3374.45313,2805.4895,1
3374.48364,2803.2124,1
3374.54175,2897.58032,1
3374.58,2709.98828,1
3374.61987,2884.99976,1
3374.6228,2849.39722,1
3374.67651,2795.81567,1
3374.69019,2681.75415,1
3374.709,2843.03931,1
3374.71167,2813.30762,1
3374.748,2901.47241,1
3374.75464,2751.8,1
3374.76514,2713.91162,1
3374.76514,2833.334,1
3374.87671,2855.89478,1
3375.01782,2956.4873,1
3375.0437,2856.62866,1
3375.0813,2864.06763,1
3375.092,2743.20679,1
3375.10327,2830.47485,1
3375.15332,2640.254,1
3375.16,2896.507,1
3375.17944,2705.98413,1
3375.19067,2773.447,1
3375.21777,2747.15332,1
3375.23828,2816.93848,1
3375.25024,2768.04224,1
3375.267,2884.78467,1
3375.27539,2815.41846,1
3375.29126,2886.895,1
3375.37061,2767.80933,1
3375.404,2820.551,1
3375.462,2933.80957,1
3375.47144,2805.1814,1
3375.47168,2981.55713,1
3375.48267,2798.93042,1
3375.50757,2764.00879,1
3375.52661,2731.84277,1
3375.579,2870.83984,1
3375.59473,2748.46729,1
3375.605,2742.41284,1
3375.6084,2714.12964,1
3375.66968,2839.70557,1
3375.68652,2854.37427,1
3375.70215,2862.39746,1
3375.72314,2709.97876,1
3375.762,2784.26538,1
3375.82031,2747.87085,1
3375.83325,2755.514,1
3375.842,2756.68335,1
3375.85059,2989.781,1
3375.87158,2754.67041,1
3375.88013,2969.19336,1
3375.883,2765.49536,1
3375.911,2702.2063,1
3375.97437,2733.78687,1
3375.988,2980.7937,1
3376.015,2850.888,1
3376.023,2910.612,1
3376.0498,2601.52417,1
3376.051,2862.66919,1
3376.05957,2687.69141,1
3376.06519,2832.952,1
3376.11865,2800.80957,1
3376.13354,2763.7207,1
3376.16919,5258.71045,4
3376.17749,2905.79834,1
3376.17822,2603.65161,1
3376.18066,5608.386,4
3376.227,2697.836,1
3376.249,2795.406,1
3376.25537,2891.02344,1
3376.26343,2900.23633,1
3376.264,2762.737,1
3376.2876,2818.23145,1
3376.29175,2821.02563,1
3376.29639,2764.44214,1
3376.33862,2815.12646,1
3376.34155,2844.578,1
3376.34814,2783.75244,1
3376.45337,2710.68579,1
3376.459,2723.27271,1
3376.4668,2731.458,1
3376.467,2796.89722,1
3376.46729,2820.19629,1
3376.527,2807.31641,1
3376.55029,2830.95068,1
3376.57715,2801.20654,1
3376.6,2985.81665,1
3376.60156,2745.8147,1
3376.62061,2919.83643,1
3376.63013,2862.76587,1
3376.66064,2856.53564,1
3376.66284,2849.26147,1
3376.667,2720.93042,1
3376.68066,2866.57617,1
3376.68945,2811.84985,1
3376.70142,2742.51367,1
3376.71045,2863.55518,1
3376.714,2846.54272,1
3376.71436,2832.00244,1
3376.73584,2841.00952,1
3376.73682,2859.72656,1
3376.79321,2776.595,1
3376.80835,2916.47314,1
3376.81372,2688.98828,1
3376.829,2761.68823,1
3376.833,2756.823,1
3376.871,2928.40381,1
3376.91748,2778.34082,1
3376.929,4758.928,4
3376.93164,3104.8335,1
3376.95264,2798.873,1
3376.97632,2732.7583,1
3376.99146,2958.666,1
3377.02271,2726.628,1
3377.06982,2677.44019,1
3377.07349,2937.217,1
3377.143,2773.296,1
3377.15137,2757.58618,1
3377.15479,2655.27319,1
3377.19629,2871.29565,1
3377.21875,2833.953,1
3377.27832,2685.95068,1
3377.29956,2671.32031,1
3377.33521,2788.31763,1
3377.34253,2749.38818,1
3377.35913,2921.36987,1
3377.37256,2678.477,1
3377.37769,2757.45825,1
3377.39087,2747.64648,1
3377.41772,2801.577,1
3377.43,2782.36475,1
3377.444,2953.85938,1
3377.48047,2867.62354,1
3377.56323,2775.06616,1
3377.568,2856.17383,1
3377.61768,2740.208,1
3377.676,2707.22754,1
3377.68018,2849.948,1
3377.703,2683.73242,1
3377.70532,6158.51855,4
3377.7207,2826.94824,1
3377.78882,2979.25562,1
3377.8645,2824.88574,1
3377.92017,2752.98828,1
3377.94824,2912.48169,1
3378.002,2842.08984,1
3378.0542,2669.54126,1
3378.055,2691.485,1
3378.072,2755.93359,1
3378.103,2847.68945,1
3378.13257,2733.78271,1
3378.149,2735.24414,1
3378.17261,2935.91943,1
3378.21167,2855.45972,1
3378.22852,2765.91431,1
3378.23,2637.06641,1
3378.23071,2748.13477,1
3378.24243,2673.24731,1
3378.24316,2771.2334,1
3378.25781,2840.89136,1
3378.27344,2755.136,1
3378.33521,2680.18628,1
3378.352,2926.293,1
3378.38135,2796.39746,1
3378.38452,2585.07446,1
3378.413,2875.06128,1
3378.44727,2740.712,1
3378.45752,2792.65942,1
3378.51416,2730.47363,1
3378.519,2944.754,1
3378.51929,2830.68433,1
3378.521,2568.826,1
3378.55713,2764.52563,1
3378.58862,2686.46118,1
3378.58936,2904.27661,1
3378.60522,2806.308,1
3378.629,2722.337,1
3378.629,2789.11157,1
3378.67334,2935.48828,1
3378.67383,2866.53784,1
3378.703,2839.74316,1
3378.71387,2652.39551,1
3378.729,2737.92,1
3378.75171,2836.48633,1
3378.756,2865.211,1
3378.78223,2972.53857,1
3378.80225,2769.34131,1
3378.826,6003.822,4
3378.86328,2724.14624,1
3378.877,2819.54883,1
3378.901,2735.03345,1
3378.90576,2779.16919,1
3378.91162,2838.121,1
3378.92432,2976.84131,1
3378.931,2788.99561,1
3378.982,2734.1792,1
3379.00269,2846.73657,1
3379.00269,2786.271,1
3379.05322,2726.65771,1
3379.09155,2793.04834,1
3379.1123,2830.228,1
3379.145,2754.08325,1
3379.19214,2830.7312,1
3379.24121,2815.713,1
3379.2522,2874.97,1
3379.25635,2770.85352,1
3379.27075,2871.05981,1
3379.2854,2843.46118,1
3379.34351,2784.509,1
3379.346,2625.43066,1
3379.357,2755.985,1
3379.40771,2750.34863,1
3379.4458,2812.793,1
3379.48828,2947.80176,1
3379.49268,2833.8623,1
3379.512,2675.9812,1
3379.52783,2817.026,1
3379.57153,2948.53345,1
3379.59546,2856.41187,1
3379.65771,2791.45313,1
3379.67749,2982.151,1
3379.71826,6018.983,4
3379.7207,2874.58154,1
3379.76,2721.91284,1
3379.766,2777.20313,1
3379.77026,3343.57544,1
3379.78442,2675.59717,1
3379.79663,2745.752,1
3379.823,2795.74341,1
3379.87231,6031.9165,4
3379.87573,2776.47266,1
3379.914,2897.87427,1
3379.91846,2875.74463,1
3379.93384,2745.30322,1
3379.99878,2888.82153,1
3380.03345,2601.75879,1
3380.05273,2839.11377,1
3380.112,2664.79785,1
3380.123,2761.87817,1
3380.13721,2932.48315,1
3380.14087,2866.37866,1
3380.15137,2925.8877,1
3380.1543,2786.75635,1
3380.17773,2739.49414,1
3380.18433,2724.63062,1
3380.289,2862.70581,1
3380.33667,2775.81836,1
3380.33667,2825.36841,1
3380.373,2785.03882,1
3380.399,2841.331,1
3380.443,2846.43823,1
3380.47583,2851.86719,1
3380.499,2774.12183,1
3380.517,2858.089,1
3380.526,2831.697,1
3380.54541,2722.62,1
3380.55664,2877.773,1
3380.57764,2707.76831,1
3380.591,2818.9,1
3380.592,2823.53687,1
3380.59521,2746.33716,1
3380.596,2772.52979,1
3380.64429,2765.977,1
3380.661,2836.66626,1
3380.7002,2816.35376,1
3380.72754,2785.00024,1
3380.73657,2725.73169,1
3380.758,2816.0332,1
3380.76318,2710.005,1
3380.78833,2700.15845,1
3380.83374,2858.69385,1
3380.845,2706.4292,1
3380.862,4995.32129,4
3380.89917,2781.602,1
3380.927,2920.50732,1
3380.94824,2801.23,1
3381.07178,2792.213,1
3381.08423,2714.92065,1
3381.09961,2838.82544,1
3381.14258,2889.71167,1
3381.19678,2817.707,1
3381.2168,2662.36353,1
3381.21777,2858.40625,1
3381.22046,2879.51074,1
3381.22339,2822.38062,1
3381.22681,2997.34888,1
3381.25659,2892.27271,1
3381.279,2755.463,1
3381.281,2957.81567,1
3381.32422,3036.90625,1
3381.34277,2911.97461,1
3381.348,2773.71484,1
3381.35425,2973.951,1
3381.43921,2943.862,1
3381.44238,2773.04663,1
3381.51636,2913.87817,1
3381.52051,2724.03784,1
3381.52417,2923.108,1
3381.55835,2776.29272,1
3381.56152,2954.27783,1
3381.58032,2741.22339,1
3381.68628,2775.395,1
3381.70825,2844.599,1
3381.7124,2792.3042,1
3381.7124,2792.483,1
3381.76685,2596.47681,1
3381.78052,2810.283,1
3381.86816,2747.07373,1
3381.89087,2859.43433,1
3381.903,2751.0918,1
3381.91748,2744.99072,1
3381.92261,2833.48169,1
3382.01123,2814.094,1
3382.05835,2820.65674,1
3382.06836,2842.25024,1
3382.06982,2804.83984,1
3382.08228,2669.62329,1
3382.08716,2958.91113,1
3382.08984,2598.74048,1
3382.12842,2639.98657,1
3382.13037,2981.003,1
3382.13257,2806.87817,1
3382.14673,2838.81445,1
3382.18286,2954.977,1
3382.18677,2581.739,1
3382.20972,2835.54272,1
3382.28833,2667.03052,1
3382.29126,2972.82837,1
3382.304,2862.06348,1
3382.32886,2797.54468,1
3382.32935,2894.90112,1
3382.34253,2757.08325,1
3382.34814,2744.81958,1
3382.3916,2662.57227,1
3382.40918,2653.99268,1
3382.41772,2664.65234,1
3382.43921,2686.32983,1
3382.44019,2837.547,1
3382.48413,2873.90454,1
3382.49048,2803.68,1
3382.52271,2772.26782,1
3382.54175,2856.61279,1
3382.5708,2653.228,1
3382.60913,2809.64136,1
3382.627,2782.26758,1
3382.64136,2692.79639,1
3382.645,2640.5542,1
3382.6748,2898.12354,1
3382.69287,2911.18042,1
3382.74658,2846.77148,1
3382.76978,2876.86523,1
3382.807,2808.89844,1
3382.83081,2822.81,1
3382.84888,2803.29126,1
3382.85034,2826.1355,1
3382.86182,2861.09985,1
3382.87524,3176.76953,1
3382.87817,2749.064,1
3382.91113,2835.02148,1
3382.96777,2897.20337,1
3383.008,2848.39233,1
3383.01,2748.06274,1
3383.01074,2810.98657,1
3383.04761,2907.109,1
3383.066,2708.095,1
3383.08643,2842.83374,1
3383.099,2831.34863,1
3383.12524,2812.69629,1
3383.151,2826.05371,1
3383.16333,2865.37427,1
3383.18262,2744.634,1
3383.20044,2766.9978,1
3383.25171,2764.987,1
3383.25269,2773.42847,1
3383.256,2684.59424,1
3383.25659,2829.38257,1
3383.30029,2755.51,1
3383.31543,2866.95776,1
3383.326,6020.7915,4
3383.357,2681.73486,1
3383.36865,2607.16284,1
3383.406,2819.021,1
3383.4436,2826.00024,1
3383.44751,2875.59277,1
3383.452,3521.5896,1
3383.46924,2719.271,1
3383.47681,2800.684,1
3383.4856,2643.79541,1
3383.48584,2693.36572,1
3383.49683,2721.5896,1
3383.526,2808.60767,1
3383.53735,2877.713,1
3383.54932,2705.78247,1
3383.57837,2756.837,1
3383.583,2902.125,1
3383.6333,2836.60034,1
3383.63867,2797.023,1
3383.64331,2762.28345,1
3383.68384,2803.00586,1
3383.6875,2756.57617,1
3383.69116,2673.29346,1
3383.69971,2802.31274,1
3383.72241,2754.79565,1
3383.733,2832.007,1
3383.75879,2839.66772,1
3383.78174,2924.231,1
3383.80542,2798.05713,1
3383.85181,2789.3645,1
3383.89575,2716.586,1
3383.90283,2816.42944,1
3383.92114,2847.72461,1
3383.94141,2836.53882,1
3383.946,2658.78271,1
3384.00171,2787.36255,1
3384.01147,2791.02148,1
3384.074,2736.10425,1
3384.13965,2802.68945,1
3384.15723,2843.955,1
3384.19556,2786.87476,1
3384.19849,2930.569,1
3384.22217,2786.58032,1
3384.23267,2824.04517,1
3384.23682,2752.983,1
3384.24561,2794.004,1
3384.32056,2606.17,1
3384.33057,2770.54224,1
3384.35669,2916.42,1
3384.37671,2862.348,1
3384.39551,2802.91968,1
3384.40063,2845.89233,1
3384.40674,2877.05737,1
3384.45825,2864.95459,1
3384.47754,2882.472,1
3384.49585,2998.50366,1
3384.54785,2915.895,1
3384.55518,2976.849,1
3384.56372,2737.88281,1
3384.58716,2825.265,1
3384.60083,2849.64478,1
3384.6062,2932.79834,1
3384.6123,2872.23218,1
3384.62451,2706.69458,1
3384.62964,2774.35571,1
3384.71924,2750.92065,1
3384.734,2781.983,1
3384.75122,2877.799,1
3384.78857,2760.17163,1
3384.812,2856.00879,1
3384.81763,2785.02563,1
3384.82227,2946.083,1
3384.84448,2881.465,1
3384.85132,2739.10547,1
3384.89014,2737.95117,1
3384.91162,2735.584,1
3384.95752,2604.71558,1
3384.97217,2911.32959,1
3384.99146,2881.4126,1
3385.02783,2857.42261,1
3385.03467,2785.21313,1
3385.05664,2747.77222,1
3385.06738,2687.89673,1
3385.07178,2899.35669,1
3385.09326,2712.04248,1
3385.114,2886.27173,1
3385.12183,2787.46362,1
3385.13452,2908.92432,1
3385.151,2756.97339,1
3385.15112,2754.45215,1
3385.16724,2818.71851,1
3385.17041,2767.76245,1
3385.179,2776.74365,1
3385.21973,2843.542,1
3385.22021,2657.10059,1
3385.22339,2845.31836,1
3385.224,2836.82446,1
3385.26636,2816.90649,1
3385.27,2941.721,1
3385.31714,2867.29468,1
3385.32568,2859.88135,1
3385.36621,2759.104,1
3385.38232,2743.34351,1
3385.43628,2762.85034,1
3385.48755,2836.27441,1
3385.50732,2976.2312,1
3385.55078,2772.91235,1
3385.57227,2585.67554,1
3385.597,2873.441,1
3385.60425,2790.88354,1
3385.65015,2653.29932,1
3385.66919,2802.881,1
3385.693,2773.79883,1
3385.716,5977.014,4
3385.729,2754.49243,1
3385.75952,2881.73242,1
3385.775,2820.43677,1
3385.812,2724.99,1
3385.87769,2772.36719,1
3385.88184,2803.81714,1
3385.95068,2778.6333,1
3385.951,2740.18042,1
3385.99878,2873.08667,1
3386.034,2699.5127,1
3386.05518,2598.63647,1
3386.0647,2936.75537,1
3386.0708,2713.99976,1
3386.0752,2791.606,1
3386.082,2634.30859,1
3386.10767,2727.198,1
3386.1106,2728.14014,1
3386.11548,2639.10132,1
3386.12134,2898.1145,1
3386.12915,2885.094,1
3386.168,2785.36377,1
3386.22266,2798.99121,1
3386.22778,2799.91431,1
3386.22778,2981.467,1
3386.238,2847.91577,1
3386.24243,2680.94727,1
3386.24854,2807.64648,1
3386.24927,2917.32544,1
3386.258,2698.96484,1
3386.27051,2789.27319,1
3386.32764,2793.21021,1
3386.33472,2895.77417,1
3386.34033,2905.35278,1
3386.34668,2696.66968,1
3386.34937,2763.56226,1
3386.35962,2656.34131,1
3386.37769,2647.34619,1
3386.39136,2846.68,1
3386.447,2930.513,1
3386.47046,2813.716,1
3386.47974,2824.28662,1
3386.493,2838.32544,1
3386.495,2816.02759,1
3386.504,2951.38354,1
3386.50415,2781.63232,1
3386.58447,2730.25269,1
3386.598,2688.90137,1
3386.62,2730.819,1
3386.63867,2875.332,1
3386.65942,2770.55322,1
3386.72168,2792.287,1
3386.72754,2900.17651,1
3386.729,2841.33569,1
3386.8147,2916.70728,1
3386.84351,2837.81982,1
3386.84351,2888.05,1
3386.8916,2930.949,1
3386.95972,2836.13281,1
3386.977,2810.35278,1
3386.98145,2782.04834,1
3387.00757,2983.31616,1
3387.07715,2902.77686,1
3387.114,2743.479,1
3387.11768,2922.58862,1
3387.127,2830.404,1
3387.20166,2785.279,1
3387.21387,2853.75244,1
3387.237,2716.23975,1
3387.26123,2949.233,1
3387.282,2954.40112,1
3387.308,2622.528,1
3387.34937,2791.05444,1
3387.38037,2834.59155,1
