Ch1 Amplitude,Ch2 Amplitude,Cluster
3340.81982,2690.84863,1
3340.89063,2749.163,1
3340.955,5239.436,4
3340.967,2633.92627,1
3341.08252,2760.846,1
3341.08716,2754.959,1
3341.12256,2532.20117,1
3341.21631,2864.89575,1
3341.21655,2629.87354,1
3341.39819,2748.129,1
3341.426,2634.01978,1
3341.46558,2606.31152,1
3341.46875,2618.847,1
3341.476,2527.01123,1
3341.49219,2639.478,1
3341.50122,2606.4248,1
3341.53735,2560.7915,1
3341.54932,2645.49414,1
3341.60425,2755.65942,1
3341.611,2951.74634,1
3341.61865,2734.81787,1
3341.64526,2579.11816,1
3341.69,2681.90967,1
3341.82837,2688.48462,1
3341.86182,2597.163,1
3341.893,2512.11426,1
3341.95361,2725.23145,1
3341.9895,2716.278,1
3341.99243,2766.27,1
3342.00342,2787.93,1
3342.00659,2844.19141,1
3342.06836,2609.03687,1
3342.087,2566.108,1
3342.08887,2785.62671,1
3342.09,2653.64453,1
3342.22974,2827.86353,1
3342.32764,2823.33154,1
3342.35474,2619.16357,1
3342.416,2756.16772,1
3342.42188,2664.21436,1
3342.44141,2673.521,1
3342.516,2597.35376,1
3342.61157,2687.018,1
3342.6228,2647.237,1
3342.65234,2844.3418,1
3342.676,2705.2146,1
3342.78271,2455.46387,1
3342.78467,2842.09668,1
3342.81714,2780.33765,1
3342.8606,2666.7,1
3343.016,2540.88281,1
3343.02637,2886.122,1
3343.096,2712.72778,1
3343.123,2565.92017,1
3343.1665,2646.099,1
3343.17676,2715.49927,1
3343.216,2548.85986,1
3343.25781,2880.598,1
3343.26318,2633.467,1
3343.283,2704.92041,1
3343.30542,2644.65747,1
3343.43018,2727.228,1
3343.44482,2609.03882,1
3343.48413,2528.102,1
3343.59155,2628.73877,1
3343.61743,2480.69141,1
3343.707,2670.04077,1
3343.72754,2731.669,1
3343.74756,2680.52466,1
3343.75464,2700.58374,1
3343.77466,2724.81836,1
3343.84717,2620.04443,1
3343.859,2924.322,1
3343.90967,2697.00439,1
3343.92041,2655.1936,1
3343.966,2580.6897,1
3343.9978,2723.79443,1
3344.24268,2878.63623,1
3344.286,2658.835,1
3344.53369,2689.55225,1
3344.59473,6134.67725,4
3344.61279,2757.95337,1
3344.72119,2578.796,1
3344.74,2846.515,1
3344.81,2632.58252,1
3344.96216,2589.54883,1
3345.006,2870.95313,1
3345.02344,2547.86938,1
3345.23169,2477.04224,1
3345.30444,2708.97168,1
3345.30444,2729.98828,1
3345.5293,2739.01074,1
3345.54883,2595.70435,1
3345.63818,2587.46558,1
3345.73315,2773.48267,1
3345.78174,2660.36743,1
3345.795,2664.62769,1
3345.83765,2648.999,1
3345.9856,2641.21729,1
3346.033,2861.53,1
3346.04614,2655.063,1
3346.08887,6044.044,4
3346.114,2609.06152,1
3346.146,2858.41455,1
3346.14966,2577.85742,1
3346.42676,2827.422,1
3346.49414,2643.073,1
3346.50171,2655.241,1
3346.62354,2952.34253,1
3346.703,2807.02173,1
3346.73315,6052.19336,4
3346.742,2773.04688,1
3346.817,2610.00562,1
3346.90381,2621.69434,1
3347.02319,2660.073,1
3347.087,2624.59741,1
3347.23267,2635.55884,1
3347.46118,2661.32178,1
3347.48657,2660.74658,1
3347.50781,2684.82031,1
3347.84058,2564.761,1
3347.84668,2691.533,1
3347.86475,2712.55566,1
3347.88574,2623.13037,1
3347.904,2711.92749,1
3347.97021,2749.07056,1
3348.05225,2765.25586,1
3348.16821,2683.38281,1
3348.1958,2695.72168,1
3348.20728,2699.99951,1
3348.39673,2764.55249,1
3348.475,2615.78662,1
3348.481,2554.735,1
3348.50854,2628.41577,1
3348.52173,2750.1543,1
3348.57983,2612.67725,1
3348.61743,2636.36914,1
3348.66064,2449.05249,1
3348.69678,2540.78735,1
3348.72632,2568.5188,1
3348.75562,2728.10156,1
3349.0625,2665.3418,1
3349.07227,2613.695,1
3349.11035,2561.193,1
3349.317,2705.498,1
3349.39966,2636.96851,1
3349.44751,2574.914,1
3349.45532,2631.44775,1
3349.72925,2747.54028,1
3349.81567,2716.07983,1
3349.88354,2746.36841,1
3349.906,2645.14746,1
3350.03857,6050.99951,4
3350.054,2547.69067,1
3350.09766,2641.49365,1
3350.12671,2699.59277,1
3350.17822,2707.35327,1
3350.27222,2640.322,1
3350.39868,2677.812,1
3350.50928,2606.341,1
3350.519,2785.79468,1
3350.54761,2655.76025,1
3350.54785,2661.82666,1
3350.70972,2862.27539,1
3350.71118,2734.34351,1
3350.75635,2720.2583,1
3350.761,2689.50537,1
3350.88257,2717.7334,1
3350.89429,2573.4043,1
3350.9126,2656.99731,1
3350.95117,2780.57935,1
3351.07935,2690.62769,1
3351.11743,2665.51758,1
3351.11865,2552.69116,1
3351.21753,2648.13916,1
3351.549,2675.82129,1
3351.57837,2537.59033,1
3351.58,2639.35571,1
3351.59766,2571.229,1
3351.64551,2684.04883,1
3351.682,2606.38257,1
3351.73022,2757.69141,1
3351.7312,2607.53662,1
3351.74,2660.661,1
3351.813,2574.16431,1
3351.83545,2565.25171,1
3351.86328,2612.43066,1
3351.911,2834.35034,1
3351.92847,2720.15332,1
3351.99976,2748.43457,1
3352.109,2745.03442,1
3352.11035,2659.60449,1
3352.113,2605.03662,1
3352.18921,2703.95728,1
3352.278,2784.64648,1
3352.30615,2639.40039,1
3352.42944,2795.58179,1
3352.4397,2688.44556,1
3352.55078,2747.5022,1
3352.60718,2596.45361,1
3352.62061,2731.55542,1
3352.68359,2656.67017,1
3352.90039,2972.986,1
3352.90186,2670.44653,1
3352.91821,2711.1123,1
3353.005,2564.08984,1
3353.03149,2646.32544,1
3353.03931,2658.32813,1
3353.05249,2761.14282,1
3353.16382,2670.59424,1
3353.17114,2703.03516,1
3353.21045,2606.802,1
3353.424,2650.41553,1
3353.43774,2721.24316,1
3353.457,2604.88623,1
3353.51416,2688.70776,1
3353.56177,2702.59277,1
3353.60132,2655.862,1
3353.60913,2639.398,1
3353.65625,2624.37061,1
3353.78613,2727.84741,1
3353.81348,2746.94775,1
3353.83472,2672.49438,1
3354.07813,2602.49048,1
3354.108,2597.401,1
3354.123,2602.83276,1
3354.157,2826.28,1
3354.21387,2845.853,1
3354.315,2633.86523,1
3354.345,2685.67285,1
3354.40967,2676.29028,1
3354.4585,2605.81177,1
3354.478,6043.394,4
3354.54663,2603.564,1
3354.609,2769.48755,1
3354.61743,2723.66772,1
3354.678,2628.866,1
3354.73755,2663.92847,1
3354.80347,2452.41431,1
3354.87256,2690.45166,1
3354.888,2548.16675,1
3354.93652,2767.973,1
3354.95557,2719.57471,1
3354.98755,2740.57544,1
3355.0625,2618.04541,1
3355.10962,2649.89136,1
3355.169,2614.84229,1
3355.20386,2647.673,1
3355.26758,2710.248,1
3355.30444,2727.29248,1
3355.36914,2710.438,1
3355.37378,2768.826,1
3355.42944,2766.49829,1
3355.44043,2670.64917,1
3355.47876,2781.06226,1
3355.56421,2638.58667,1
3355.577,2565.05835,1
3355.80981,2666.08325,1
3355.8252,2636.1626,1
3355.93237,2707.88086,1
3355.97876,2705.64258,1
3356.00024,6358.0083,4
3356.006,2683.3855,1
3356.02637,2708.624,1
3356.07544,2638.78052,1
3356.14575,2636.01147,1
3356.18115,2699.63477,1
3356.24438,4331.874,4
3356.33423,2739.48535,1
3356.35767,2796.32983,1
3356.456,2710.135,1
3356.51831,2772.78271,1
3356.55981,2806.956,1
3356.56079,2639.94458,1
3356.62964,2801.93042,1
3356.68579,2687.42822,1
3356.71,2802.74121,1
3356.89087,2725.197,1
3357.14624,2675.827,1
3357.1814,2674.7,1
3357.23169,2695.69043,1
3357.25879,2677.16675,1
3357.357,2742.011,1
3357.3833,2732.7395,1
3357.393,2650.57153,1
3357.398,2834.084,1
3357.475,2751.12134,1
3357.733,2850.77222,1
3357.76685,2624.19824,1
3357.777,2630.334,1
3357.83716,2725.01,1
3357.894,2587.35376,1
3357.921,2729.94946,1
3357.928,2594.04956,1
3358.035,4064.80371,4
3358.118,2571.105,1
3358.2605,2572.48755,1
3358.36865,2727.68921,1
3358.422,2541.97266,1
3358.4436,2717.01758,1
3358.47559,2601.69751,1
3358.48828,2723.84888,1
3358.53882,2802.62354,1
3358.70923,2618.669,1
3358.82471,2896.78418,1
3358.91724,2694.49658,1
3358.9458,2687.7998,1
3359.08521,2714.47144,1
3359.105,2723.17261,1
3359.11157,2566.33179,1
3359.124,2454.58081,1
3359.19165,2781.62671,1
3359.307,2746.997,1
3359.30859,2641.87915,1
3359.438,2646.978,1
3359.48047,2771.82935,1
3359.53467,2538.11914,1
3359.58521,2566.528,1
3359.62256,2683.522,1
3359.64941,2620.336,1
3359.661,2684.471,1
3359.6958,2639.08667,1
3359.69678,2584.982,1
3359.72827,2601.73,1
3359.75049,2598.83887,1
3359.84351,2699.78369,1
3359.854,2704.17358,1
3359.90356,2702.65039,1
3359.979,2878.54224,1
3360.07446,2651.17,1
3360.1145,2617.759,1
3360.15747,2785.305,1
3360.17236,2659.47437,1
3360.21387,2635.466,1
3360.29248,2707.65747,1
3360.343,2647.95874,1
3360.485,2620.67041,1
3360.555,2761.507,1
3360.555,2666.29053,1
3360.55542,2643.055,1
3360.57373,2630.514,1
3360.59375,2593.25562,1
3360.602,2576.94458,1
3360.631,2776.9375,1
3360.90918,2669.48877,1
3360.92773,2683.14966,1
3361.158,2620.37817,1
3361.22949,2716.60962,1
3361.25024,2707.09985,1
3361.25342,2688.00073,1
3361.293,2648.44165,1
3361.33887,2706.37524,1
3361.45215,2880.75244,1
3361.50073,2486.34082,1
3361.5564,2718.94482,1
3361.61719,2949.47852,1
3361.64063,2728.16724,1
3361.6853,2500.5918,1
3361.69775,2835.02368,1
3361.698,2646.15381,1
3361.73926,2602.10962,1
3361.82715,2603.01245,1
3361.86768,2644.04028,1
3361.8833,2543.23047,1
3362.093,2672.63013,1
3362.18774,2679.70435,1
3362.19678,2659.92334,1
3362.25244,2680.28613,1
3362.354,2697.70142,1
3362.38354,2694.831,1
3362.41968,2626.91,1
3362.43164,2518.40771,1
3362.59082,2764.36328,1
3362.638,2607.26978,1
3362.678,2763.533,1
3362.698,2688.16138,1
3362.75562,2707.35571,1
3362.7793,2716.78223,1
3362.91187,2704.09,1
3362.98071,2760.55273,1
3362.98682,2783.90039,1
3362.99585,2757.72925,1
3363.04565,2782.099,1
3363.051,2699.59473,1
3363.06274,2595.93457,1
3363.09888,2644.1333,1
3363.14355,2701.73,1
3363.15283,2718.40527,1
3363.27344,2633.18652,1
3363.32764,2643.21436,1
3363.36743,2656.607,1
3363.40479,2753.897,1
3363.455,2809.55762,1
3363.49072,2855.71948,1
3363.52661,2638.035,1
3363.59082,2652.67041,1
3363.69971,2930.4585,1
3363.7417,2613.61,1
3363.75464,2499.90845,1
3363.79321,2606.293,1
3363.96362,2598.057,1
3363.99683,5940.734,4
3364.047,2648.54858,1
3364.0957,2556.71021,1
3364.11,2579.6626,1
3364.11865,2889.51538,1
3364.1272,2801.49731,1
3364.218,2595.81,1
3364.256,2685.15283,1
3364.27319,2633.52344,1
3364.30176,2834.25977,1
3364.34521,2737.815,1
3364.35938,2795.72388,1
3364.37549,6010.663,4
3364.38867,2689.774,1
3364.40454,2729.216,1
3364.57324,2616.066,1
3364.69653,2769.00659,1
3364.723,2625.2666,1
3364.73047,2567.912,1
3364.957,2635.30542,1
3364.98,2804.12329,1
3365.014,2665.23364,1
3365.02539,2753.63745,1
3365.05029,2777.35962,1
3365.07983,2802.822,1
3365.082,2976.423,1
3365.20142,2762.43213,1
3365.38745,2774.84839,1
3365.41016,2804.55957,1
3365.42188,2783.20459,1
3365.53516,2633.74243,1
3365.61523,2715.82983,1
3365.62354,2696.3877,1
3365.695,2530.136,1
3365.709,2972.13281,1
3365.72437,2860.81323,1
3365.79785,2535.1106,1
3365.806,2628.595,1
3365.85181,2540.64746,1
3366.03979,2698.57764,1
3366.111,2862.87061,1
3366.13623,2556.68628,1
3366.204,2764.77026,1
3366.27222,2569.05981,1
3366.28564,2813.57959,1
3366.33545,2695.84424,1
3366.43286,2658.55225,1
3366.52734,2723.71362,1
3366.52783,2556.86523,1
3366.58081,2673.10425,1
3366.73242,2817.40381,1
3366.83936,2645.38623,1
3366.849,2654.78076,1
3366.90332,2752.93945,1
3367.02515,2702.8374,1
3367.15845,2712.238,1
3367.33667,2566.063,1
3367.383,2713.838,1
3367.39648,2583.843,1
3367.416,2665.04834,1
3367.42944,2577.161,1
3367.45532,2467.435,1
3367.463,2625.11987,1
3367.471,2807.48682,1
3367.61914,2556.16821,1
3367.66162,2568.76538,1
3367.68945,2681.01538,1
3367.71021,2477.7644,1
3367.8103,2729.71436,1
3367.90137,2680.65356,1
3367.934,2526.15942,1
3368.07056,2734.086,1
3368.37134,2658.91919,1
3368.467,2698.44629,1
3368.50073,2669.13647,1
3368.52783,2797.94141,1
3368.65918,2587.42871,1
3368.67627,2585.46045,1
3368.68921,2733.824,1
3368.842,2718.96655,1
3368.892,2795.40259,1
3368.99341,2655.816,1
3369.026,2874.82886,1
3369.03931,2548.35522,1
3369.132,2858.228,1
3369.15283,2807.064,1
3369.20825,2790.339,1
3369.25586,2707.08057,1
3369.3147,2860.74072,1
3369.34375,2599.385,1
3369.42285,2616.59937,1
3369.45,2872.49585,1
3369.45776,2753.84741,1
3369.475,2704.47974,1
3369.50342,2775.03955,1
3369.525,2603.006,1
3369.53076,2599.97852,1
3369.61865,2564.94238,1
3369.70923,2804.44824,1
3369.748,2524.80029,1
3369.758,2707.446,1
3369.76025,2589.782,1
3369.78174,2660.998,1
3369.80151,2667.496,1
3369.82178,2678.672,1
3369.8562,2708.37939,1
3369.86914,2824.38257,1
3370.03784,2745.43823,1
3370.04346,2866.59375,1
3370.11841,2600.26978,1
3370.265,2764.14478,1
3370.311,2721.92529,1
3370.31641,2697.62573,1
3370.31934,2850.62451,1
3370.337,2737.22461,1
3370.45,2737.25781,1
3370.58228,5921.65869,4
3370.66724,2688.05249,1
3370.72974,2718.39746,1
3370.7356,2656.58838,1
3370.745,2617.06348,1
3370.82983,2525.24341,1
3370.862,2586.93872,1
3370.86353,2698.038,1
3370.91528,2606.98584,1
3370.95532,2612.589,1
3370.97632,2885.679,1
3371.02979,2584.61816,1
3371.05957,2661.58887,1
3371.0957,2579.85767,1
3371.1123,2603.60327,1
3371.14258,2682.735,1
3371.18457,2718.20679,1
3371.21777,2509.32837,1
3371.287,2953.03735,1
3371.351,2606.85547,1
3371.351,2687.20068,1
3371.37036,2684.68335,1
3371.381,2699.129,1
3371.4165,2626.00513,1
3371.551,2810.8772,1
3371.56421,2700.20166,1
3371.63745,2653.87158,1
3371.73828,2669.30615,1
3371.82275,2775.59985,1
3371.926,2830.17651,1
3371.93018,2900.66138,1
3372.011,2553.88135,1
3372.01221,2927.56128,1
3372.02124,2695.89331,1
3372.13721,2624.90454,1
3372.17163,2657.08667,1
3372.191,2645.64844,1
3372.21313,2861.72681,1
3372.242,2764.608,1
3372.285,2784.76831,1
3372.44287,2817.17114,1
3372.49878,2594.98218,1
3372.546,2754.46924,1
3372.626,2761.67163,1
3372.67627,2747.61279,1
3372.6853,2660.602,1
3372.71558,2508.9043,1
3372.72656,2645.56445,1
3372.79126,2635.21973,1
3372.82861,2672.46338,1
3372.905,2582.523,1
3372.95728,2912.59277,1
3373.01929,2544.33032,1
3373.06445,2728.35327,1
3373.0874,2774.43774,1
3373.13257,2651.60571,1
3373.175,2662.34619,1
3373.209,2773.268,1
3373.236,2623.34,1
3373.24243,2818.051,1
3373.24536,2654.92627,1
3373.25317,2565.10278,1
3373.287,2790.86841,1
3373.30127,2771.01123,1
3373.44067,2637.25928,1
3373.515,2691.006,1
3373.5376,2710.81763,1
3373.54932,2711.368,1
3373.584,2579.51929,1
3373.606,2669.278,1
3373.708,2505.12256,1
3373.7998,2748.50317,1
3373.90039,2644.15283,1
3373.93286,2669.679,1
3373.99951,2761.03857,1
3374.05127,2720.03345,1
3374.07324,2643.5437,1
3374.07813,2832.02344,1
3374.13452,2696.47119,1
3374.21143,2623.80542,1
3374.25977,2852.5498,1
3374.25977,2634.03687,1
3374.4248,2664.66821,1
3374.45361,2516.091,1
3374.547,2673.27271,1
3374.62964,2712.27148,1
3374.64844,2467.233,1
3374.66064,2767.44165,1
3374.89868,2646.9812,1
3374.93018,2689.05273,1
3374.986,2729.82861,1
3375.00586,2583.16724,1
3375.01,2741.05,1
3375.01538,6099.816,4
3375.07959,2581.86157,1
3375.26636,6275.819,4
3375.28662,2816.96729,1
3375.307,2540.68872,1
3375.3252,2570.96,1
3375.36938,2841.915,1
3375.43628,2490.37817,1
3375.45459,2536.662,1
3375.47632,2816.24951,1
3375.50049,5971.92041,4
3375.54443,2551.313,1
3375.554,2512.95483,1
3375.6145,2788.03613,1
3375.74658,2667.59253,1
3375.88672,2853.944,1
3375.92969,2679.0354,1
3375.9978,2690.072,1
3375.99951,2744.91235,1
3376.00024,2722.69849,1
3376.02686,2690.52075,1
3376.207,2585.01074,1
3376.28223,2710.40869,1
3376.39624,2700.43726,1
3376.47681,2580.79224,1
3376.58228,2801.382,1
3376.62622,2622.41553,1
3376.66724,2744.194,1
3376.82764,2820.89771,1
3376.879,2744.497,1
3376.93726,2738.313,1
3376.979,2606.92456,1
3377.10352,2796.35425,1
3377.106,2776.28418,1
3377.128,2854.3877,1
3377.12964,2739.43726,1
3377.17041,2758.54614,1
3377.22827,2583.34985,1
3377.2644,2768.15137,1
3377.299,2703.68481,1
3377.30713,2737.978,1
3377.36255,2638.2644,1
3377.43677,2777.82227,1
3377.4458,2614.51563,1
3377.532,2569.86548,1
3377.53833,2473.314,1
3377.55249,2827.52539,1
3377.58813,2688.32959,1
3377.61914,2554.53857,1
3377.651,2746.33569,1
3377.65723,2824.91357,1
3377.67944,2683.04077,1
3377.6897,2611.52319,1
3377.83472,2649.25366,1
3377.9353,2680.8772,1
3377.96143,2561.062,1
3377.99756,2778.88843,1
3378.00317,2613.92725,1
3378.03027,2735.7854,1
3378.19434,2706.771,1
3378.24268,2660.47925,1
3378.26172,2879.77173,1
3378.27881,2573.72534,1
3378.44336,2738.35913,1
3378.49023,2731.16943,1
3378.49243,2678.71924,1
3378.56836,2660.463,1
3378.67969,2651.94824,1
3378.754,2696.00732,1
3378.80347,2720.101,1
3379.10352,2708.862,1
3379.1355,2553.473,1
3379.22144,2791.96045,1
3379.239,2650.39868,1
3379.3457,2799.04932,1
3379.35156,2714.2124,1
3379.464,2883.40576,1
3379.47485,2596.95264,1
3379.49121,2733.38623,1
3379.50342,2711.675,1
3379.513,2703.914,1
3379.605,2742.23828,1
3379.79053,5219.602,4
3379.86646,2720.17749,1
3379.87231,2837.91943,1
3379.93872,5922.65332,4
3379.9834,2727.71558,1
3380.07935,2777.68823,1
3380.11182,2622.06226,1
3380.15259,2669.45,1
3380.18115,2626.679,1
3380.2522,2530.47,1
3380.39771,2637.61255,1
3380.48486,2837.095,1
3380.52026,2699.39722,1
3380.5332,2638.62134,1
3380.54761,2656.78076,1
3380.68335,2730.58936,1
3380.71362,2734.30933,1
3380.72974,2894.46313,1
3380.76025,2783.61646,1
3380.98169,2778.40869,1
3381.00659,2720.64624,1
3381.02441,2561.83325,1
3381.17847,2729.68945,1
3381.193,2630.5354,1
3381.224,2705.995,1
3381.265,2692.81152,1
3381.31787,2671.1062,1
3381.33,2856.87573,1
3381.34985,2698.30786,1
3381.50879,2761.84644,1
3381.54932,2598.77637,1
3381.59,2727.18042,1
3381.59253,2715.22925,1
3381.62354,2546.80444,1
3381.62646,2633.07471,1
3381.66431,2733.62158,1
3381.85815,2644.08887,1
3381.86,2805.3938,1
3381.866,2637.6626,1
3382.072,2645.01147,1
3382.13477,2683.86719,1
3382.19336,2645.04883,1
3382.27686,2741.163,1
3382.28857,2710.45044,1
3382.29932,2665.703,1
3382.48877,2726.545,1
3382.49316,2677.44141,1
3382.531,2638.31714,1
3382.55957,2670.6062,1
3382.56934,2740.64648,1
3382.67236,6034.03857,4
3382.805,2688.663,1
3382.822,2614.19458,1
3382.88843,2594.043,1
3382.90723,5105.566,4
3382.90869,2756.60278,1
3382.99585,6076.60059,4
3383.11035,2621.6167,1
3383.147,2663.09131,1
3383.149,2796.54175,1
3383.17358,2651.17627,1
3383.181,2743.946,1
3383.199,2683.32031,1
3383.25757,2805.16431,1
3383.3396,2794.55859,1
3383.38013,2671.84229,1
3383.439,2752.717,1
3383.50586,2746.91064,1
3383.5957,2621.07275,1
3383.63379,2619.85,1
3383.80737,2659.12451,1
3383.83545,2702.1228,1
3384.054,2599.11475,1
3384.1084,2778.032,1
3384.11621,2596.00049,1
3384.11865,2599.199,1
3384.13281,2779.87817,1
3384.16284,2699.26025,1
3384.17163,2673.84277,1
3384.17456,2653.74268,1
3384.35938,2717.87964,1
3384.35986,2602.61572,1
3384.403,2712.22314,1
3384.432,5932.21436,4
3384.433,2817.55078,1
3384.44043,2704.69116,1
3384.444,2792.31641,1
3384.448,2610.8,1
3384.449,2612.244,1
3384.5166,2681.83423,1
3384.56,2643.67261,1
3384.604,2797.19849,1
3384.6936,2690.31226,1
3384.77246,2777.8894,1
3384.77954,2647.12646,1
3384.83618,2746.76782,1
3384.84937,2581.43115,1
3385.025,2793.90967,1
3385.03149,2637.92651,1
3385.05957,2810.64868,1
3385.08423,2735.778,1
3385.14453,2833.726,1
3385.20752,2522.95483,1
3385.20776,2625.30029,1
3385.22388,5918.457,4
3385.26978,2763.38965,1
3385.296,2691.43433,1
3385.50024,2897.18164,1
3385.50342,2547.92261,1
3385.62524,2591.781,1
3385.62842,2653.522,1
3385.97217,2797.915,1
3386.00317,2647.32544,1
3386.00366,2765.12134,1
3386.04,2663.49,1
3386.075,2642.25879,1
3386.26,2731.94214,1
3386.27,2731.87573,1
3386.31958,2727.50537,1
3386.34937,2803.46216,1
3386.358,2690.70581,1
3386.38159,2773.68262,1
3386.44971,2703.404,1
3386.52368,2660.92773,1
3386.71533,2617.665,1
3386.72656,2706.469,1
3386.944,2761.62378,1
3387.07349,2716.58862,1
3387.11621,2830.634,1
3387.24634,2661.05371,1
3387.36768,2585.65479,1
3387.42163,2741.87061,1
3387.42944,2685.88745,1
3387.44263,2632.94922,1
3387.47534,2690.78125,1
3387.50757,2746.94922,1
3387.57983,2701.725,1
3387.703,2782.52246,1
3387.71045,2664.53,1
3387.81836,2690.17847,1
3387.819,2586.71484,1
3387.83276,2780.26318,1
3387.8877,2749.23022,1
3387.901,2632.70435,1
3387.92285,2594.10327,1
3387.96216,2776.24829,1
3388.00586,2678.977,1
3388.07886,2681.23145,1
3388.1123,2784.63159,1
3388.15479,2617.47485,1
3388.22681,2598.18286,1
3388.22754,5753.418,4
3388.259,2722.26074,1
3388.28833,2636.77954,1
3388.3623,2705.72583,1
3388.37036,2649.64917,1
3388.39941,2815.88623,1
3388.42944,2765.891,1
3388.52979,2659.40112,1
3388.573,2638.07227,1
3388.58984,2743.398,1
3388.59448,2613.20166,1
3388.59985,2696.264,1
3388.624,6100.3877,4
3388.67456,2829.473,1
3388.676,6040.80469,4
3388.7063,2775.09961,1
3388.709,2751.34473,1
3388.81079,2799.44482,1
3388.84717,2715.68677,1
3388.853,2756.12671,1
3389.03125,2588.14746,1
3389.22168,2725.00781,1
3389.26147,2629.06152,1
3389.35767,2707.69653,1
3389.391,2667.44238,1
3389.4,2814.778,1
3389.51563,2808.61328,1
3389.52344,2584.598,1
3389.527,2623.447,1
3389.52759,2643.14233,1
3389.532,2713.11841,1
3389.546,2747.60327,1
3389.56665,2689.45239,1
3389.64844,2622.532,1
3389.65649,2670.02515,1
3389.66919,2560.34375,1
3389.77783,2790.47241,1
3389.78076,2668.55444,1
3389.798,2874.59351,1
3389.8103,2659.38232,1
3389.8938,2774.58276,1
3389.91772,2833.106,1
3390.01,2588.35181,1
3390.01318,2749.36572,1
3390.03516,2675.726,1
3390.07031,2603.24878,1
3390.185,2649.2522,1
3390.21973,2609.0105,1
3390.27832,2553.79785,1
3390.30469,2509.98926,1
3390.3855,2763.1936,1
3390.405,2689.161,1
3390.50562,2900.48315,1
3390.59277,2608.59521,1
3390.6582,2840.54443,1
3390.689,2682.3645,1
3390.78979,2677.85352,1
3390.8147,2671.407,1
3391.014,2630.82129,1
3391.16846,2815.46948,1
3391.19214,2834.31348,1
3391.19556,2768.26563,1
3391.206,2578.17163,1
3391.309,2710.06836,1
3391.36841,2630.27539,1
3391.38843,2697.548,1
3391.405,2654.55225,1
3391.43726,2557.82739,1
3391.44556,2695.135,1
3391.6,2711.35815,1
3391.65112,2720.74854,1
3391.66724,2706.466,1
3391.70654,2703.803,1
3391.74976,2670.77783,1
3391.78418,2741.34766,1
3391.97559,2681.47314,1
3391.97778,2412.44043,1
3391.98779,2597.94531,1
3392.07837,2890.56348,1
3392.127,2745.28,1
3392.13574,2789.40625,1
3392.24634,2839.09546,1
3392.28516,2787.26758,1
3392.328,2800.40649,1
3392.33813,2651.80054,1
3392.344,2799.04028,1
3392.34741,2629.16235,1
3392.414,2594.09448,1
3392.42676,2655.37842,1
3392.43066,2636.36475,1
3392.44141,2584.3252,1
3392.449,2723.09448,1
3392.48022,2640.17822,1
3392.50635,2828.66724,1
3392.58057,2687.69653,1
3392.65112,2821.24634,1
3392.66846,2585.106,1
3392.74,6089.192,4
3392.96875,2648.12427,1
3393.22534,2757.09229,1
3393.326,2709.79688,1
3393.3606,2570.61182,1
3393.3916,2666.07349,1
3393.43213,2792.95239,1
3393.577,2614.64624,1
3393.67285,2645.95337,1
3393.7124,2724.07349,1
3393.7168,2734.868,1
3393.80078,2761,1
3393.857,2571.674,1
3393.89258,2818.803,1
3393.97681,2591.982,1
3394.048,2655.9397,1
3394.05469,2652.69629,1
3394.12524,4103.717,4
3394.172,2753.17188,1
3394.18115,2518.68335,1
3394.238,2756.79175,1
3394.385,2779.083,1
3394.46143,2660.173,1
3394.52075,2851.99878,1
3394.53931,2622.34888,1
3394.63428,2843.42554,1
3394.64136,2730.35669,1
3394.64722,2699.514,1
3394.68042,2908.47827,1
3394.73267,2656.28467,1
3394.741,2594.0498,1
3394.877,2629.95264,1
3394.992,5785.41162,4
3394.999,2760.329,1
3395.01025,2711.63013,1
3395.0127,2618.879,1
3395.11841,2626.26978,1
3395.15259,2632.41821,1
3395.16431,2726.01636,1
3395.27881,2701.20068,1
3395.30176,2815.21875,1
3395.36157,2596.59082,1
3395.42065,2843.61255,1
3395.437,2820.778,1
3395.48071,2607.31836,1
3395.51978,2606.55835,1
3395.77661,2830.76636,1
3395.779,2808.348,1
3395.809,2637.269,1
3395.815,2724.69849,1
3395.87866,2669.14453,1
3395.95435,2657.95874,1
3395.98242,2799.536,1
3395.995,2727.78247,1
3396.099,2617.59741,1
3396.144,2605.44043,1
3396.22559,2673.19727,1
3396.36865,2774.5603,1
3396.372,2546.04858,1
3396.38037,2680.96826,1
3396.38135,2651.58716,1
3396.38867,2665.09448,1
3396.402,5925.297,4
3396.55322,2732.3335,1
3396.61,2675.78833,1
3396.61084,2808.65918,1
3396.73755,2674.773,1
3396.73755,2596.31226,1
3396.84,2770.32861,1
3396.86621,2630.44336,1
3396.87646,2552.24854,1
3396.95923,2680.094,1
3397.023,2538.20874,1
3397.09326,5937.78564,4
3397.119,2785.17358,1
3397.16577,2846.6416,1
3397.187,2737.50415,1
3397.33838,2567.3186,1
3397.42334,2791.19775,1
3397.52539,2838.13,1
3397.563,2786.36035,1
3397.58618,2696.43213,1
3397.60132,2658.2373,1
3397.607,2816.046,1
3397.63184,2758.26416,1
3397.64771,2713.09985,1
3397.74048,2751.92114,1
3397.77563,2699.10327,1
3397.787,2817.05249,1
3397.84448,2520.90723,1
3397.85962,2519.194,1
3397.927,2603.52783,1
3398.03833,2630.66431,1
3398.04736,2738.326,1
3398.15381,2563.29,1
